date;World;Afghanistan;Albania;Algeria;Andorra;Angola;Anguilla;Antigua_and_Barbuda;Argentina;Armenia;Aruba;Australia;Austria;Azerbaijan;Bahamas;Bahrain;Bangladesh;Barbados;Belarus;Belgium;Belize;Benin;Bermuda;Bhutan;Bolivia;Bonaire_Sint_Eustatius_and_Saba;Bosnia_and_Herzegovina;Botswana;Brazil;British_Virgin_Islands;Brunei;Bulgaria;Burkina_Faso;Burundi;Cambodia;Cameroon;Canada;Cape_Verde;Cayman_Islands;Central_African_Republic;Chad;Chile;China;Colombia;Comoros;Congo;Costa_Rica;Cote_d_Ivoire;Croatia;Cuba;Curacao;Cyprus;Czech_Republic;Democratic_Republic_of_Congo;Denmark;Djibouti;Dominica;Dominican_Republic;Ecuador;Egypt;El_Salvador;Equatorial_Guinea;Eritrea;Estonia;Ethiopia;Faeroe_Islands;Falkland_Islands;Fiji;Finland;France;French_Polynesia;Gabon;Gambia;Georgia;Germany;Ghana;Gibraltar;Greece;Greenland;Grenada;Guam;Guatemala;Guernsey;Guinea;Guinea_Bissau;Guyana;Haiti;Honduras;Hungary;Iceland;India;Indonesia;International;Iran;Iraq;Ireland;Isle_of_Man;Israel;Italy;Jamaica;Japan;Jersey;Jordan;Kazakhstan;Kenya;Kosovo;Kuwait;Kyrgyzstan;Laos;Latvia;Lebanon;Lesotho;Liberia;Libya;Liechtenstein;Lithuania;Luxembourg;Macedonia;Madagascar;Malawi;Malaysia;Maldives;Mali;Malta;Marshall_Islands;Mauritania;Mauritius;Mexico;Moldova;Monaco;Mongolia;Montenegro;Montserrat;Morocco;Mozambique;Myanmar;Namibia;Nepal;Netherlands;New_Caledonia;New_Zealand;Nicaragua;Niger;Nigeria;Northern_Mariana_Islands;Norway;Oman;Pakistan;Palestine;Panama;Papua_New_Guinea;Paraguay;Peru;Philippines;Poland;Portugal;Puerto_Rico;Qatar;Romania;Russia;Rwanda;Saint_Kitts_and_Nevis;Saint_Lucia;Saint_Vincent_and_the_Grenadines;San_Marino;Sao_Tome_and_Principe;Saudi_Arabia;Senegal;Serbia;Seychelles;Sierra_Leone;Singapore;Sint_Maarten_Dutch_part;Slovakia;Slovenia;Solomon_Islands;Somalia;South_Africa;South_Korea;South_Sudan;Spain;Sri_Lanka;Sudan;Suriname;Swaziland;Sweden;Switzerland;Syria;Taiwan;Tajikistan;Tanzania;Thailand;Timor;Togo;Trinidad_and_Tobago;Tunisia;Turkey;Turks_and_Caicos_Islands;Uganda;Ukraine;United_Arab_Emirates;United_Kingdom;United_States;United_States_Virgin_Islands;Uruguay;Uzbekistan;Vanuatu;Vatican;Venezuela;Vietnam;Wallis_and_Futuna;Western_Sahara;Yemen;Zambia;Zimbabwe
18.07.2020;70064;328;35;120;0;11;0;0;696;154;0;12;5;106;0;29;579;0;79;33;0;10;0;0;729;0;53;0;14677;0;0;58;0;0;0;60;176;5;0;5;1;2296;4;2511;0;5;29;17;8;1;0;0;6;17;5;1;0;167;550;987;114;0;0;0;47;0;0;0;0;259;0;2;1;0;73;27;0;2;0;0;0;563;0;6;2;5;36;252;7;0;7618;921;0;2531;1354;12;0;66;195;0;8;0;0;187;68;69;44;822;0;1;5;3;32;20;0;0;1;85;28;39;1;5;4;0;0;20;0;8467;103;0;0;13;0;34;3;0;2;8;16;0;0;16;1;144;0;4;105;903;40;340;0;9;2573;380;105;84;23;32;280;2264;1;0;0;0;0;1;605;35;154;0;3;1;0;0;0;0;3;1852;11;5;35;0;64;6;8;144;2;15;0;4;0;0;0;1;0;0;272;0;0;244;19;394;9832;0;4;51;0;0;48;0;0;0;105;79;17
19.07.2020;70705;338;37;122;0;10;0;0;751;157;0;14;5;108;0;27;584;0;77;33;0;10;0;0;728;0;55;0;14507;0;0;58;0;0;0;60;165;5;0;7;1;2253;5;2574;0;5;36;19;7;1;0;0;7;11;5;1;0;185;513;971;114;0;0;0;60;0;0;0;0;259;0;2;2;0;72;28;0;2;0;0;0;529;0;5;1;5;33;262;7;0;7548;927;0;2571;1323;12;0;71;188;0;8;0;1;187;66;75;42;915;0;1;5;6;33;21;0;1;1;80;26;42;1;5;3;0;0;20;0;8522;100;0;0;14;0;37;3;0;2;6;10;0;0;16;1;144;0;4;105;856;42;351;0;9;2586;483;106;79;23;31;278;2220;2;0;0;0;0;1;589;34;155;0;3;1;0;0;0;0;1;1922;12;5;35;0;69;6;8;142;2;15;0;5;0;0;0;0;0;0;269;0;0;250;17;371;10443;0;5;53;0;0;48;0;0;0;106;79;17
20.07.2020;71255;317;36;126;0;10;0;0;756;159;0;18;4;104;0;29;566;0;76;32;0;10;0;0;717;0;57;0;14621;0;0;54;0;0;0;45;168;4;0;7;1;2195;5;2672;0;5;43;18;7;1;0;0;11;12;5;1;0;187;532;959;127;0;0;0;64;0;0;0;0;259;0;2;2;0;70;26;0;2;0;0;0;538;0;5;1;4;33;261;7;0;7804;972;0;2617;1308;12;0;78;184;0;8;0;1;187;74;69;40;945;0;1;4;6;33;21;0;1;1;81;30;43;2;4;2;0;0;25;0;8545;99;0;0;16;0;38;2;0;3;6;9;0;0;16;1;144;0;4;105;837;42;349;0;11;2598;541;107;75;23;29;276;2181;2;0;0;0;0;1;570;34;161;0;3;1;0;0;0;0;1;1834;13;5;34;0;72;7;8;133;2;12;0;4;0;0;0;0;0;0;266;0;0;236;16;363;10587;0;5;53;0;0;48;0;0;0;107;79;17
21.07.2020;71510;266;34;128;0;10;0;0;850;159;0;17;4;105;0;30;572;0;74;33;0;10;0;0;742;0;60;0;14633;0;0;58;0;0;0;43;165;4;0;3;1;2249;5;2719;0;6;43;17;9;1;0;0;9;12;4;1;0;189;497;930;129;0;0;0;54;0;0;0;0;245;0;0;1;1;66;24;0;3;0;0;0;521;0;6;1;3;33;279;7;0;7924;998;0;2674;1302;12;0;77;189;0;10;0;1;321;74;64;35;980;0;1;5;6;31;17;0;1;1;86;29;45;2;3;2;0;0;25;0;8366;100;0;0;18;0;41;3;0;4;5;8;0;0;16;1;147;0;4;108;800;45;357;0;13;2612;532;106;71;25;26;270;2131;2;0;0;0;0;1;555;34;165;0;4;1;0;0;0;0;1;1863;11;5;32;0;85;7;10;128;2;15;0;4;0;0;0;0;0;0;267;0;0;236;16;362;10600;0;4;54;0;0;48;0;0;0;102;90;17
22.07.2020;71637;254;36;132;0;10;0;0;771;157;0;20;4;111;0;31;558;0;71;31;0;10;0;0;743;0;55;0;14746;0;0;59;0;0;0;14;151;3;0;3;1;2243;7;2807;0;6;45;18;9;1;0;0;9;13;2;1;0;178;493;910;134;0;0;0;54;0;0;0;0;232;0;0;1;1;59;24;0;4;0;0;0;527;0;7;1;3;37;311;7;0;8090;1011;0;2703;1265;10;0;83;174;0;9;0;1;321;83;60;35;1011;0;1;5;6;29;15;0;1;1;81;32;47;2;3;3;0;0;25;0;8386;104;0;0;18;0;45;3;0;7;5;4;0;0;17;1;136;0;4;113;755;45;360;0;15;2627;528;108;68;23;26;275;2086;2;0;0;0;0;1;540;37;161;0;3;1;0;0;0;0;1;1866;12;5;30;0;84;7;10;123;5;17;0;4;0;0;0;0;0;0;266;0;0;235;15;333;10586;1;4;55;0;0;49;0;0;0;108;78;17
23.07.2020;73232;274;37;133;0;9;0;0;852;153;0;22;5;111;0;30;554;0;70;32;0;8;0;0;751;0;60;0;14807;0;0;62;0;0;0;23;133;3;0;5;1;2149;7;2846;0;3;47;15;11;1;0;0;13;13;2;3;0;176;518;876;128;0;0;0;60;0;0;0;0;207;0;1;2;1;53;24;0;7;0;0;0;520;0;7;1;3;31;312;7;0;8732;1100;0;2769;1263;11;0;86;168;0;9;0;1;321;91;68;38;1053;0;1;7;6;29;18;0;1;1;83;36;51;2;2;3;0;0;20;0;8394;98;0;0;18;0;43;3;0;7;7;4;0;0;17;1;129;0;4;116;726;42;361;0;16;2634;529;100;71;26;25;284;2078;2;0;0;0;0;1;542;36;158;0;3;1;0;0;4;0;1;2338;10;5;28;0;70;4;11;113;7;18;0;4;0;0;0;1;0;0;263;0;0;228;15;293;10881;1;5;52;0;0;45;0;0;0;107;86;17
24.07.2020;77627;254;40;136;0;11;0;0;910;146;0;27;5;107;0;31;563;0;70;32;0;11;0;0;769;0;59;0;14898;0;0;67;0;0;0;26;125;2;0;6;1;2156;8;2974;0;4;55;14;13;1;0;0;13;12;3;2;0;164;500;863;129;0;0;0;68;0;0;0;0;203;0;1;2;1;57;24;0;8;0;0;0;540;0;6;1;3;31;307;5;0;8997;1159;0;2769;1240;20;0;94;166;0;10;0;1;321;90;72;39;1089;0;1;7;5;29;20;0;1;2;84;37;50;2;2;3;0;0;16;0;8382;95;0;0;20;0;50;2;0;7;8;4;0;0;17;1;144;0;3;119;705;43;370;0;16;6340;553;100;61;29;22;292;2049;2;0;0;0;0;0;535;35;156;0;3;1;0;0;4;0;1;2373;10;5;29;0;67;6;11;102;8;21;0;4;0;0;0;1;0;0;263;0;0;224;14;271;10951;1;5;51;0;0;49;0;0;0;100;86;16
25.07.2020;78608;252;43;140;0;10;0;0;973;141;0;33;5;108;0;32;561;0;65;37;0;11;0;0;771;0;59;0;14840;0;0;75;0;0;0;26;122;3;0;6;1;2133;9;3050;0;4;61;13;11;1;0;0;16;12;4;2;0;172;485;816;141;0;0;0;73;0;0;0;1;188;0;3;3;1;58;26;0;8;0;0;0;530;0;5;1;4;21;311;3;0;9235;1196;0;2842;1252;19;0;97;159;0;11;0;1;321;93;70;42;1124;0;1;10;5;24;19;0;1;2;84;42;56;2;2;2;0;0;12;0;8454;91;0;0;21;0;56;2;0;6;9;4;0;0;17;1;136;0;3;115;664;41;387;0;18;6343;519;93;66;32;18;303;2029;2;0;0;0;0;0;521;37;148;0;3;1;0;0;4;0;1;2483;10;4;29;0;59;5;10;93;14;19;0;3;0;0;0;2;0;0;257;0;1;226;13;269;11449;1;5;52;0;0;51;0;0;0;97;88;19
26.07.2020;79551;249;45;142;0;10;0;0;1037;140;0;38;6;110;0;33;569;0;71;36;0;8;0;0;781;0;60;0;14980;0;0;76;0;0;0;26;112;3;0;6;1;2139;11;3150;0;4;70;12;15;0;0;0;16;15;4;2;0;175;476;789;136;0;0;0;76;0;0;0;1;188;0;3;3;1;55;26;0;8;0;0;0;497;0;5;1;3;17;327;1;0;9389;1179;0;2849;1229;17;0;103;157;0;14;0;1;321;94;68;43;1145;0;1;11;8;24;20;0;1;2;85;44;54;1;2;2;0;0;12;0;8644;92;0;0;17;0;60;2;0;6;7;5;0;0;17;1;132;0;3;123;625;42;382;0;19;6348;525;96;62;34;18;294;1987;1;0;0;0;0;0;522;42;144;0;3;1;0;0;4;0;1;2684;9;4;29;0;65;5;10;87;14;20;0;4;0;0;0;2;0;0;252;0;1;218;12;267;11646;1;4;55;0;0;49;0;0;0;109;88;16
27.07.2020;79625;259;45;144;0;14;0;0;1121;138;0;47;4;111;0;31;576;0;70;34;0;9;0;0;776;0;63;0;14904;0;0;72;0;0;0;26;107;3;0;6;0;2133;11;3218;0;4;74;12;17;0;0;0;19;16;4;2;0;166;468;748;141;0;0;0;96;0;0;0;1;188;0;3;3;1;54;29;0;9;0;0;0;515;0;6;1;3;18;342;1;0;9597;1175;0;2871;1212;17;0;108;153;0;14;0;1;210;95;67;43;1154;0;1;15;9;21;19;0;1;1;78;50;61;2;2;2;0;0;12;0;8674;93;0;0;17;0;63;2;0;7;7;5;0;0;17;1;118;0;3;127;576;41;385;0;19;6359;398;100;57;34;18;303;1934;1;0;0;0;0;0;510;43;141;0;3;1;0;0;4;0;0;2690;10;4;28;0;67;5;12;81;15;22;0;4;0;0;0;3;0;0;250;0;2;222;11;266;11730;1;3;56;0;0;53;0;0;0;62;97;16
28.07.2020;80444;258;49;145;0;14;0;0;1053;138;0;53;5;110;0;32;574;0;70;38;0;9;0;0;781;0;70;1;14785;0;0;71;0;0;0;26;111;3;0;6;0;2163;14;3322;0;7;84;12;20;0;0;0;20;19;3;2;0;180;469;717;130;0;0;0;100;0;0;0;1;180;0;3;5;1;54;29;0;9;0;0;0;490;0;8;1;3;17;377;1;0;9698;1182;0;2880;1208;17;0;109;145;0;14;0;1;210;88;77;45;1180;0;0;15;10;21;24;0;1;1;81;54;64;2;2;3;0;0;9;0;8573;99;0;0;19;0;61;2;0;7;10;5;0;0;17;1;116;0;2;134;545;38;390;0;18;6364;346;100;57;34;16;305;1915;1;0;0;0;0;0;517;44;138;0;3;1;0;0;6;0;0;2895;11;5;27;0;63;6;14;77;15;21;0;5;0;0;0;3;0;0;248;0;2;218;11;259;12406;1;4;58;0;0;53;0;0;0;59;98;17
29.07.2020;81025;226;51;146;0;15;0;0;1156;131;0;59;4;111;0;30;576;0;69;36;0;9;0;0;822;0;72;1;14406;0;0;72;0;0;0;26;114;3;0;6;0;2171;15;3449;0;7;89;11;21;0;0;0;18;19;3;2;0;191;454;683;139;0;0;0;100;0;0;0;1;194;0;3;5;1;57;29;0;10;0;0;0;459;0;9;0;3;15;407;1;0;9884;1191;0;2936;1190;17;0;115;139;0;16;0;1;418;97;84;46;1187;0;0;17;9;21;22;0;1;2;82;54;63;2;1;3;0;0;7;0;8549;95;0;0;20;0;70;2;0;6;11;5;0;0;17;1;114;0;2;129;506;34;389;1;20;6383;344;94;54;40;17;308;1890;1;0;0;0;0;0;506;48;133;0;2;0;0;0;6;0;0;2911;11;5;28;0;68;6;19;72;15;19;0;4;0;0;0;3;0;0;243;0;2;217;12;236;12790;2;4;59;0;0;55;0;0;0;54;60;21
30.07.2020;82164;177;49;146;0;20;0;0;1150;121;0;65;6;112;0;27;578;0;68;34;0;9;0;0;866;0;64;1;14768;0;0;79;0;0;0;28;107;4;0;6;0;2092;15;3640;0;6;93;12;22;0;0;0;19;22;4;2;0;194;465;661;132;0;0;0;107;0;0;0;1;118;0;3;5;2;56;36;0;10;0;0;0;485;0;8;0;2;14;434;1;0;10053;1178;0;2933;1171;15;0;111;132;0;18;0;1;418;102;84;45;1197;0;0;17;10;6;24;0;1;3;83;56;64;2;1;3;0;0;7;0;8455;100;0;0;22;0;75;2;0;7;10;4;0;0;17;0;113;0;2;131;498;35;392;2;21;6399;348;100;49;40;18;317;1903;1;0;0;0;0;1;491;47;129;0;3;0;0;0;6;0;0;3044;9;5;27;0;57;8;20;66;15;18;0;4;0;0;0;3;0;0;240;0;2;223;12;244;13294;2;4;60;0;0;51;0;0;0;52;64;21
31.07.2020;82804;156;50;148;0;20;0;0;1199;118;0;76;8;107;3;25;587;0;68;31;0;7;0;0;910;0;89;1;14575;0;0;81;0;0;0;14;102;4;0;6;0;2087;15;3781;0;8;98;13;25;0;0;0;24;22;5;2;0;205;450;654;130;0;0;0;115;0;0;0;1;116;0;3;5;2;59;36;0;10;0;0;0;463;0;8;0;1;16;477;1;0;10145;1185;0;2961;1149;14;0;119;115;0;20;0;1;418;112;100;43;1206;0;0;17;10;5;25;0;1;3;79;52;58;2;1;3;0;0;7;0;8426;105;0;0;22;0;86;2;0;8;13;4;0;0;17;0;109;0;1;131;476;35;397;2;20;6406;340;104;48;42;19;333;1865;1;0;0;0;0;1;496;48;123;0;3;0;0;0;6;0;0;3143;8;5;25;0;57;8;19;61;16;19;0;4;0;0;0;3;0;0;234;0;2;228;16;220;13712;2;4;61;0;0;54;0;0;0;49;67;30
01.08.2020;81689;136;50;153;0;22;0;0;1333;118;0;80;8;107;3;23;564;0;68;32;0;5;0;0;928;0;85;1;14624;0;0;86;0;0;0;14;96;3;0;6;0;1110;16;3817;0;7;103;15;25;0;0;0;24;22;4;2;0;218;452;617;124;0;0;0;124;0;0;1;1;113;0;3;6;2;58;38;0;12;0;0;0;481;0;7;0;1;15;480;1;0;10238;1174;0;2975;1125;11;0;120;113;0;21;0;1;418;119;103;43;497;0;1;21;10;6;24;0;1;3;80;52;59;3;1;3;0;0;8;0;8378;103;0;0;23;0;89;2;0;8;16;4;0;0;17;0;107;0;0;123;429;30;383;2;21;6418;363;104;53;42;21;355;1840;1;0;0;0;0;1;459;45;121;0;2;0;0;1;6;0;0;3201;7;3;25;0;78;7;20;52;16;16;0;4;0;0;0;4;0;0;233;0;3;237;14;214;14048;2;3;63;0;0;57;3;0;0;53;42;43
02.08.2020;82474;119;50;155;0;23;0;0;1354;113;0;82;8;105;3;23;551;0;68;31;0;5;0;0;958;0;90;1;14791;0;0;86;0;0;0;14;102;3;0;4;0;1088;21;3814;0;7;100;11;25;0;0;0;25;22;4;2;0;199;454;583;143;32;0;0;121;0;0;1;1;113;0;4;5;2;57;37;0;12;0;0;0;510;0;7;0;1;19;477;1;0;10548;1177;0;3003;1114;10;0;126;104;0;25;0;0;448;139;106;46;406;0;1;21;8;5;26;0;0;3;79;52;61;3;2;3;0;0;8;0;8584;108;0;0;22;0;98;1;0;9;16;4;0;0;17;0;105;0;0;113;383;27;378;2;23;6410;266;103;53;47;20;370;1811;0;0;0;0;0;1;420;46;121;0;2;0;0;1;6;0;0;3205;6;3;25;0;73;6;22;48;18;18;0;3;0;0;0;4;0;1;235;0;4;232;13;218;14328;2;2;65;0;0;59;5;0;0;51;56;44
03.08.2020;82774;103;54;153;0;23;0;0;1366;112;0;86;8;108;3;21;536;0;68;35;0;5;0;0;1002;0;93;1;14616;0;0;88;0;0;0;14;93;3;0;4;0;1105;23;3914;0;7;100;10;29;0;0;0;24;21;4;3;0;197;437;563;123;32;0;0;117;0;0;1;1;113;0;4;5;2;62;34;0;14;0;0;0;510;0;7;0;2;19;477;1;0;10638;1093;0;3002;1087;10;0;127;109;2;26;0;0;734;135;114;49;383;0;1;22;13;7;32;0;0;6;75;55;61;2;2;3;0;0;2;0;8562;107;0;0;21;0;109;3;0;8;17;4;0;0;17;0;99;0;0;103;385;25;375;2;21;6427;228;107;49;52;20;387;1786;0;0;0;0;0;1;431;42;118;0;2;0;1;1;6;0;0;3333;5;3;50;0;72;6;22;46;18;19;0;4;0;0;0;4;0;1;237;0;4;240;12;212;14326;2;3;67;0;0;62;6;0;0;52;61;45
04.08.2020;82905;102;59;152;0;25;0;0;1294;100;0;98;8;105;3;22;516;0;68;36;0;5;0;0;1010;0;91;1;14545;0;0;80;1;0;0;14;89;4;0;4;0;1074;26;4088;0;8;105;10;31;0;0;0;24;20;5;3;0;190;449;536;134;32;0;0;166;0;0;1;1;129;0;5;5;1;66;38;0;14;0;0;0;511;0;6;1;2;20;449;1;0;10854;1063;0;3000;1065;10;0;131;108;2;28;0;0;524;144;117;53;348;0;1;24;13;8;44;0;0;7;68;56;59;2;3;3;0;0;2;0;8527;105;0;0;20;0;125;3;0;8;17;4;0;0;17;0;95;0;1;95;360;21;370;2;22;6427;269;105;47;50;18;394;1780;0;0;0;0;0;1;426;41;116;0;1;0;1;1;6;0;0;3366;5;1;74;0;59;6;22;41;18;17;0;4;0;0;0;4;0;1;239;0;5;240;11;203;14497;2;3;69;0;0;58;8;0;0;52;51;54
05.08.2020;83512;104;59;148;0;25;0;0;1490;90;0;106;9;97;3;22;525;0;67;40;0;7;0;0;1047;0;107;1;14332;0;0;91;1;0;0;18;96;5;0;4;0;1068;28;4149;0;8;113;10;32;1;0;0;23;19;5;3;0;214;442;513;123;32;0;0;170;0;0;1;3;131;0;5;10;1;73;38;0;12;0;0;0;506;0;7;1;3;17;412;2;0;11063;1068;0;2983;1067;10;0;136;98;2;33;0;0;524;138;157;53;315;0;1;24;15;8;43;0;0;7;68;58;57;2;4;2;0;0;2;0;8469;103;0;0;18;0;137;4;0;5;18;5;0;0;15;0;105;0;1;84;337;20;363;2;24;6428;278;102;42;57;17;406;1771;0;0;0;0;0;1;427;40;114;0;1;0;1;1;7;0;0;3516;5;2;73;0;57;6;25;36;15;15;0;4;0;0;0;4;0;1;239;0;5;246;10;196;14740;1;4;71;0;0;67;8;0;0;50;51;55
06.08.2020;83737;87;62;150;0;29;0;0;1503;82;0;119;8;91;3;24;516;0;64;43;0;7;0;0;1057;0;107;1;14485;0;0;94;1;0;0;9;92;6;0;2;0;1070;29;4251;0;8;120;10;29;1;0;0;24;17;5;1;0;217;429;490;150;32;0;0;176;0;0;1;3;133;0;4;11;1;74;46;0;10;0;0;0;499;0;8;1;3;17;417;3;0;10838;993;0;2949;1052;9;0;135;99;2;36;0;0;524;131;134;51;278;0;1;25;15;8;43;0;1;7;63;58;60;2;4;1;0;0;2;0;8508;111;0;0;22;0;150;4;0;5;18;6;0;0;15;0;114;0;1;139;326;24;373;2;25;6461;280;114;38;61;15;420;1787;0;0;0;0;0;1;419;37;115;0;1;0;1;1;3;0;0;3358;5;2;71;0;57;6;28;35;13;16;0;3;0;0;0;5;0;1;239;0;5;254;11;193;15066;2;3;74;0;0;75;9;0;0;50;48;58
07.08.2020;80853;87;65;149;0;29;0;0;1518;80;0;122;8;88;3;22;505;0;61;45;0;4;0;0;1058;0;107;1;14411;0;0;95;1;0;0;6;92;6;0;1;1;1051;31;4251;0;7;120;10;27;1;0;0;24;14;5;1;0;240;448;471;148;32;0;0;177;0;0;1;3;130;0;4;11;1;72;53;0;9;0;0;0;487;0;7;1;3;17;435;4;0;10984;945;0;2742;1039;5;0;134;95;2;41;0;0;524;136;142;48;240;0;1;27;17;7;43;0;1;7;66;64;58;2;4;1;0;0;2;0;8609;109;0;0;21;0;157;4;0;8;22;6;0;0;15;0;97;0;1;137;289;22;365;3;30;2770;279;123;38;70;14;440;1714;0;0;0;0;0;1;420;45;113;0;2;0;1;1;3;0;0;3511;5;2;71;0;55;6;27;34;15;13;0;4;0;0;0;6;0;1;235;0;5;268;12;202;15862;2;3;76;0;0;73;10;0;0;48;71;69
08.08.2020;81065;61;61;146;0;31;0;0;1569;77;0;127;9;83;3;23;497;0;64;46;0;4;0;0;1051;0;120;1;14334;0;0;98;1;0;0;6;89;7;0;0;1;1044;31;4275;0;7;131;10;27;1;0;0;21;17;4;1;0;223;429;453;146;32;0;0;183;0;0;1;2;132;0;2;13;1;77;45;0;9;0;0;0;499;0;8;1;2;21;404;6;0;11160;928;0;2843;1024;9;0;133;93;3;46;0;0;524;139;139;46;211;0;1;24;17;7;51;0;1;7;68;59;50;2;4;2;0;0;1;0;8666;109;0;0;21;0;162;4;0;9;26;6;0;0;15;0;91;0;1;143;281;26;341;3;31;2806;289;132;34;74;16;466;1679;0;0;0;0;0;1;421;43;108;0;2;0;2;3;4;0;0;3566;6;2;71;0;61;6;28;34;12;13;0;4;0;0;0;5;0;1;233;0;5;281;13;182;15810;2;3;78;0;0;74;10;0;0;51;70;70
09.08.2020;80968;53;59;147;0;29;0;0;1603;80;0;133;9;80;3;24;491;0;55;47;0;4;0;0;1052;0;118;1;14028;0;0;107;1;0;0;6;91;10;0;1;1;991;29;4271;0;7;130;10;24;1;0;0;21;20;4;1;0;234;409;434;146;32;0;0;190;0;0;1;2;132;0;2;13;1;78;45;0;10;0;0;0;528;0;8;3;2;26;378;6;0;11316;944;0;2780;1026;9;0;137;101;3;44;0;0;524;140;146;45;191;0;1;29;14;8;50;0;1;7;63;63;56;2;4;2;0;0;1;0;8632;109;0;0;22;0;175;5;0;9;28;8;0;0;15;0;86;0;1;138;260;29;334;3;32;2814;312;136;34;73;18;494;1662;1;0;0;0;0;1;427;42;106;0;2;0;2;3;5;0;0;3555;7;2;71;0;58;6;28;36;12;14;0;3;0;0;0;6;0;1;233;0;5;289;13;170;15965;2;3;78;0;0;74;10;0;0;39;73;68
10.08.2020;81823;43;61;147;0;30;0;0;1617;80;0;140;9;73;4;22;471;0;53;50;0;3;0;0;1057;0;119;1;14045;0;0;107;1;0;0;10;91;10;0;1;1;965;34;4317;0;7;131;9;21;1;0;0;18;19;4;1;0;246;407;403;155;32;0;0;184;0;0;1;2;132;0;2;17;1;79;47;0;10;0;0;0;477;0;7;3;2;26;379;6;0;11615;942;0;2727;1030;9;0;130;98;4;51;0;0;848;140;158;45;173;0;1;25;12;7;55;0;1;7;67;63;47;1;4;2;0;0;1;0;8618;110;0;0;24;0;185;5;0;11;30;8;0;0;15;0;87;0;1;129;255;25;345;3;34;2843;338;136;39;78;19;513;1662;2;0;0;0;0;1;434;41;107;0;2;0;2;3;5;0;0;3639;6;2;142;0;56;6;26;32;11;14;0;3;0;0;0;5;0;1;231;0;5;317;13;167;16003;2;3;79;0;0;81;13;0;0;36;96;70
11.08.2020;81988;42;56;149;0;35;0;0;1678;77;0;152;10;69;4;22;473;0;51;57;0;3;0;0;1065;0;131;0;14134;0;0;112;1;0;0;10;86;10;0;1;1;952;34;4377;0;4;129;9;19;1;0;0;16;15;7;1;0;245;400;383;162;32;0;0;192;0;0;1;4;131;0;2;15;1;79;47;0;11;0;0;0;488;0;5;3;2;25;340;9;0;11832;927;0;2704;1006;9;0;139;97;4;55;0;0;848;138;156;44;149;0;1;29;12;7;56;0;1;9;62;60;43;1;4;1;0;0;1;0;8981;102;0;0;25;0;200;5;0;11;31;8;0;0;15;0;90;0;1;128;247;31;342;3;39;2858;348;133;40;78;23;523;1707;2;0;0;0;0;1;439;42;103;0;3;0;2;3;3;0;0;3554;5;1;145;0;61;6;27;32;11;12;0;2;0;0;0;7;0;1;228;0;7;335;12;182;15450;2;2;80;0;0;77;13;0;0;35;101;68
12.08.2020;81967;73;57;148;0;37;0;0;1703;80;0;164;10;65;4;24;471;0;49;69;0;3;0;0;1041;0;150;0;14487;0;0;116;1;0;0;13;79;11;0;2;1;938;36;4401;0;6;130;7;20;1;0;1;18;16;8;1;0;245;367;368;160;32;0;0;201;0;0;1;4;131;0;2;24;1;79;47;0;11;0;0;0;472;0;4;3;2;25;301;9;0;11898;923;0;2653;996;10;0;136;92;4;58;0;0;640;139;162;44;137;0;1;33;12;9;61;0;1;9;57;59;49;1;5;1;0;0;1;0;9053;104;0;0;26;0;206;6;0;11;34;10;0;0;12;0;88;0;1;131;237;32;331;2;41;2889;365;139;39;78;21;525;1627;2;0;0;0;0;1;444;40;101;0;3;0;2;3;3;0;0;3494;5;1;138;0;61;15;24;34;10;13;0;3;0;0;0;8;0;2;228;0;7;341;10;174;15281;1;2;81;0;0;87;17;0;0;39;99;64
13.08.2020;82229;83;58;147;1;33;0;0;1888;78;0;176;8;59;4;22;478;0;47;77;0;3;0;0;1019;0;156;0;14067;0;0;114;1;0;0;14;89;10;0;2;1;927;38;4383;0;6;130;6;19;1;0;1;17;12;7;1;0;248;361;357;147;32;0;0;210;0;0;1;4;133;0;2;25;0;77;48;0;13;0;0;0;432;0;4;3;2;28;274;9;0;12065;928;0;2645;985;11;0;148;96;4;59;0;0;640;145;169;45;120;0;1;34;11;10;65;0;1;8;54;57;45;1;6;1;0;0;1;0;9305;104;0;0;26;0;222;8;0;13;42;12;0;0;12;0;83;0;1;127;215;32;329;1;47;2897;442;136;39;84;21;538;1587;3;0;0;0;0;0;453;42;100;0;2;0;2;3;6;0;0;3513;5;1;162;0;67;13;23;39;11;13;0;3;0;0;0;8;0;2;232;0;7;342;10;160;15314;1;2;81;0;0;96;18;0;0;43;100;81
14.08.2020;85749;92;59;141;1;32;0;0;1935;71;1;172;7;59;1;21;474;0;46;87;0;3;0;0;933;0;130;1;14200;0;0;110;1;0;0;14;86;10;0;2;1;922;41;4335;0;4;132;5;17;1;0;1;12;20;6;1;0;247;353;333;145;32;0;0;216;0;0;1;4;134;0;2;35;0;84;48;0;18;0;0;0;429;0;4;7;2;31;230;11;0;12293;910;0;2593;970;11;0;148;99;4;67;0;0;640;135;161;44;109;0;1;35;11;9;64;0;1;8;52;57;44;1;5;1;0;0;1;0;9293;107;0;0;25;0;238;8;0;17;43;16;0;0;12;0;88;0;2;130;202;31;325;1;50;6627;443;135;43;92;19;556;1582;3;0;0;0;0;0;437;40;96;0;2;0;2;3;7;0;0;3458;4;1;172;0;67;14;25;38;11;14;0;3;0;0;0;8;0;3;238;0;9;338;7;178;15040;1;2;81;0;0;101;21;0;0;41;97;75
